,id_num,cc_num,cc_score,cc_name
19800,5553,117,10.0,파주
19801,4061,86,7.0,여주
19802,4708,129,8.0,한림광릉
19803,4061,129,5.0,한림광릉
19804,2147,130,6.5,한림용인
19805,5278,119,7.0,포레스트힐
19806,2562,75,8.0,아리지
19807,4140,26,9.5,뉴스프링빌
19808,605,120,6.0,포레스트힐(P6)
19809,605,120,6.0,포레스트힐(P6)
19810,605,120,6.5,포레스트힐(P6)
19811,240,39,8.5,리베라
19812,330,122,9.5,포천아도니스
19813,2763,6,5.0,강남300
19814,5329,2,10.0,88
19815,1124,96,10.0,이포
19816,3481,82,9.0,양주
19817,5950,2,6.0,88
19818,5032,68,10.0,스카이밸리
19819,3481,83,9.5,양지파인
19820,3470,122,8.0,포천아도니스
19821,3089,15,8.5,금강
19822,3683,129,5.0,한림광릉
19823,4393,70,10.0,신안(P9)
19824,1189,122,10.0,포천아도니스
19825,6018,58,9.0,서서울
19826,1057,78,10.0,아일랜드
19827,2237,16,9.5,기흥
19828,2280,6,4.5,강남300
19829,5411,99,10.0,자유
19830,2147,16,6.5,기흥
19831,505,16,10.0,기흥
19832,4998,24,10.0,뉴서울
19833,4998,93,10.0,은화삼
19834,1368,107,7.5,캐슬파인
19835,2401,15,10.0,금강
19836,2623,129,4.0,한림광릉
19837,136,1,9.5,360도
19838,3557,10,10.0,골프존카운티안성H
19839,3020,136,9.0,화성(P9)
19840,4488,70,10.0,신안(P9)
19841,1429,72,8.5,써닝포인트
19842,3748,15,9.0,금강
19843,3748,24,8.5,뉴서울
19844,2385,78,10.0,아일랜드
19845,2385,66,9.0,수원
19846,3559,51,9.5,블루헤런
19847,2888,93,8.0,은화삼
19848,4889,68,10.0,스카이밸리
19849,3200,10,8.5,골프존카운티안성H
19850,5647,122,4.5,포천아도니스
19851,6,72,8.5,써닝포인트
19852,3326,129,6.0,한림광릉
19853,4907,111,6.5,크리스탈밸리
19854,4905,53,10.0,비에이비스타퍼블릭
19855,230,9,10.0,골드
19856,230,2,10.0,88
19857,2475,56,9.0,사우스스프링스
19858,3996,32,7.5,레이크사이드
19859,4889,68,8.0,스카이밸리
19860,5647,125,8.0,푸른솔포천
19861,5647,112,7.5,타이거
19862,4250,129,10.0,한림광릉
19863,4250,129,10.0,한림광릉
19864,3819,125,9.0,푸른솔포천
19865,3819,66,10.0,수원
19866,5047,24,4.5,뉴서울
19867,3315,58,8.5,서서울
19868,1946,83,6.5,양지파인
19869,2658,106,7.5,캐슬렉스
19870,5549,16,10.0,기흥
19871,5549,72,8.5,써닝포인트
19872,1124,32,10.0,레이크사이드
19873,3199,15,9.5,금강
19874,2054,16,10.0,기흥
19875,1168,58,9.0,서서울
19876,1168,60,7.5,서원힐스
19877,4542,21,8.0,남양주(P9)
19878,4222,80,8.0,안성베네스트
19879,3057,22,6.5,남여주
19880,1285,9,9.0,골드
19881,3472,106,6.0,캐슬렉스
19882,5819,83,6.0,양지파인
19883,6013,10,10.0,골프존카운티안성H
19884,5646,6,6.0,강남300
19885,6101,119,7.0,포레스트힐
19886,6101,16,10.0,기흥
19887,3535,15,9.5,금강
19888,4379,56,6.0,사우스스프링스
19889,3628,6,5.5,강남300
19890,6063,68,10.0,스카이밸리
19891,6063,111,10.0,크리스탈밸리
19892,3591,135,6.5,해솔리아
19893,4871,68,8.0,스카이밸리
19894,2763,106,8.5,캐슬렉스
19895,2790,129,7.5,한림광릉
19896,1894,80,9.5,안성베네스트
19897,1762,16,6.5,기흥
19898,996,126,6.5,프리스틴밸리
19899,3455,77,10.0,아시아나
19900,5831,68,10.0,스카이밸리
19901,5980,107,6.5,캐슬파인
19902,3696,14,9.0,글렌로스(P9)
19903,759,112,10.0,타이거
19904,4348,93,10.0,은화삼
19905,760,15,9.5,금강
19906,563,35,4.0,레이크힐스안성(P9)
19907,1402,68,9.5,스카이밸리
19908,2116,27,10.0,뉴코리아
19909,4477,72,8.0,써닝포인트
19910,1949,44,8.5,몽베르
19911,3935,93,10.0,은화삼
19912,1835,35,7.5,레이크힐스안성(P9)
19913,1783,6,10.0,강남300
19914,4836,80,9.5,안성베네스트
19915,4836,93,8.5,은화삼
19916,4836,79,10.0,안성
19917,5875,9,7.0,골드
19918,2249,65,10.0,솔트베이
19919,3003,83,7.0,양지파인
19920,266,68,10.0,스카이밸리
19921,266,93,9.0,은화삼
19922,5047,26,8.0,뉴스프링빌
19923,2467,42,9.0,마에스트로
19924,1468,32,10.0,레이크사이드
19925,2467,16,9.5,기흥
19926,1900,83,6.5,양지파인
19927,659,39,7.5,리베라
19928,1900,118,10.0,페럼
19929,1900,72,10.0,써닝포인트
19930,5203,68,8.5,스카이밸리
19931,790,122,10.0,포천아도니스
19932,5203,106,2.5,캐슬렉스
19933,790,82,10.0,양주
19934,5203,83,3.5,양지파인
19935,790,82,10.0,양주
19936,5965,112,9.0,타이거
19937,5965,6,10.0,강남300
19938,2021,16,10.0,기흥
19939,4221,23,9.5,노스팜(구 파주프리스틴밸리)
19940,3022,72,8.0,써닝포인트
19941,5884,27,10.0,뉴코리아
19942,781,56,10.0,사우스스프링스
19943,1956,16,10.0,기흥
19944,2592,73,5.0,썬힐
19945,4350,26,7.5,뉴스프링빌
19946,5591,129,9.0,한림광릉
19947,5551,131,7.0,한성
19948,1641,6,8.5,강남300
19949,2237,9,6.5,골드
19950,4350,68,8.5,스카이밸리
19951,2813,6,10.0,강남300
19952,5656,66,8.0,수원
19953,1995,24,9.0,뉴서울
19954,5146,133,8.0,한양파인(P9)
19955,5950,91,6.0,용인
19956,2398,26,6.0,뉴스프링빌
19957,4348,93,9.0,은화삼
19958,729,79,10.0,안성
19959,3205,9,8.5,골드
19960,5307,83,8.0,양지파인
19961,2400,9,10.0,골드
19962,475,80,8.5,안성베네스트
19963,2994,100,10.0,자유로
19964,330,15,9.5,금강
19965,5108,120,7.5,포레스트힐(P6)
19966,475,2,8.0,88
19967,3230,80,9.5,안성베네스트
19968,3463,75,10.0,아리지
19969,5147,41,4.0,링크나인(P9)
19970,5147,112,10.0,타이거
19971,426,93,10.0,은화삼
19972,4226,93,8.5,은화삼
19973,469,107,8.5,캐슬파인
19974,469,86,9.0,여주
19975,3399,68,9.0,스카이밸리
19976,1874,108,9.5,코리아
19977,1603,129,10.0,한림광릉
19978,2475,102,8.5,중부
19979,230,2,10.0,88
19980,799,113,9.5,태광
19981,4272,129,5.5,한림광릉
19982,3943,86,8.0,여주
19983,4057,68,8.0,스카이밸리
19984,5426,83,4.5,양지파인
19985,606,80,8.0,안성베네스트
19986,606,16,8.0,기흥
19987,5320,24,7.5,뉴서울
19988,2147,86,8.5,여주
19989,62,26,10.0,뉴스프링빌
19990,817,32,10.0,레이크사이드
19991,765,83,8.0,양지파인
19992,641,72,8.0,써닝포인트
19993,1591,66,7.0,수원
19994,599,15,9.5,금강
19995,5411,79,10.0,안성
19996,3701,32,6.0,레이크사이드
19997,3701,24,9.5,뉴서울
19998,3898,119,10.0,포레스트힐
19999,4966,112,10.0,타이거
20000,453,133,8.0,한양파인(P9)
20001,5814,73,7.0,썬힐
20002,5192,35,10.0,레이크힐스안성(P9)
20003,5192,72,10.0,써닝포인트
20004,3860,56,9.0,사우스스프링스
20005,580,107,8.0,캐슬파인
20006,4024,125,6.5,푸른솔포천
20007,5403,68,6.0,스카이밸리
20008,1017,79,10.0,안성
20009,3935,16,10.0,기흥
20010,1942,39,8.0,리베라
20011,5941,122,10.0,포천아도니스
20012,4351,118,10.0,페럼
20013,5941,42,8.0,마에스트로
20014,5941,16,8.5,기흥
20015,4351,113,8.5,태광
20016,4422,118,10.0,페럼
20017,5767,91,7.5,용인
20018,4609,2,8.5,88
20019,4348,68,10.0,스카이밸리
20020,4422,87,10.0,여주신라
20021,5559,68,7.0,스카이밸리
20022,744,80,10.0,안성베네스트
20023,2841,24,7.0,뉴서울
20024,3576,107,7.5,캐슬파인
20025,5861,44,10.0,몽베르
20026,5535,9,8.5,골드
20027,1745,91,4.0,용인
20028,4379,15,8.5,금강
20029,4348,68,10.0,스카이밸리
20030,3947,32,10.0,레이크사이드
20031,3143,122,10.0,포천아도니스
20032,3143,44,10.0,몽베르
20033,3734,93,10.0,은화삼
20034,4871,68,9.0,스카이밸리
20035,5278,106,8.5,캐슬렉스
20036,730,93,10.0,은화삼
20037,4008,122,10.0,포천아도니스
20038,5968,72,10.0,써닝포인트
20039,5492,113,9.5,태광
20040,5492,122,8.5,포천아도니스
20041,618,133,7.5,한양파인(P9)
20042,935,122,10.0,포천아도니스
20043,2554,65,10.0,솔트베이
20044,4833,113,7.5,태광
20045,5378,96,9.0,이포
20046,3580,35,8.5,레이크힐스안성(P9)
20047,5837,68,10.0,스카이밸리
20048,5837,26,10.0,뉴스프링빌
20049,3003,14,9.5,글렌로스(P9)
20050,3804,32,8.5,레이크사이드
20051,2002,16,5.5,기흥
20052,2002,26,7.5,뉴스프링빌
20053,111,35,7.0,레이크힐스안성(P9)
20054,1178,122,10.0,포천아도니스
20055,3199,82,9.0,양주
20056,2248,77,9.5,아시아나
20057,3230,135,9.0,해솔리아
20058,5059,129,6.0,한림광릉
20059,3029,79,10.0,안성
20060,2400,16,10.0,기흥
20061,5247,73,10.0,썬힐
20062,899,6,7.0,강남300
20063,878,35,3.5,레이크힐스안성(P9)
20064,4815,119,9.0,포레스트힐
20065,4815,125,8.5,푸른솔포천
20066,3940,113,8.5,태광
20067,428,44,7.5,몽베르
20068,3025,106,10.0,캐슬렉스
20069,1102,15,10.0,금강
20070,3213,93,10.0,은화삼
20071,18,2,7.5,88
20072,5146,42,10.0,마에스트로
20073,2714,15,10.0,금강
20074,2147,51,7.5,블루헤런
20075,2147,106,7.5,캐슬렉스
20076,1468,9,10.0,골드
20077,3452,53,10.0,비에이비스타퍼블릭
20078,5084,79,10.0,안성
20079,1468,15,10.0,금강
20080,1468,83,2.0,양지파인
20081,4630,129,6.5,한림광릉
20082,364,83,5.5,양지파인
20083,1455,2,10.0,88
20084,5968,64,9.5,솔모로
20085,5969,64,10.0,솔모로
20086,5770,14,10.0,글렌로스(P9)
20087,1877,53,10.0,비에이비스타퍼블릭
20088,1455,26,7.5,뉴스프링빌
20089,1304,93,9.5,은화삼
20090,3199,129,9.0,한림광릉
20091,3550,78,9.5,아일랜드
20092,3410,21,10.0,남양주(P9)
20093,1894,68,9.5,스카이밸리
20094,217,82,7.5,양주
20095,4956,112,8.0,타이거
20096,217,6,5.0,강남300
20097,1365,58,6.5,서서울
20098,2672,118,9.0,페럼
20099,4709,13,10.0,그린힐
20100,2376,68,9.5,스카이밸리
20101,5920,24,5.0,뉴서울
20102,799,39,10.0,리베라
20103,1243,16,9.5,기흥
20104,817,77,10.0,아시아나
20105,817,126,9.0,프리스틴밸리
20106,5135,51,9.5,블루헤런
20107,4835,133,7.0,한양파인(P9)
20108,5135,118,10.0,페럼
20109,5884,16,10.0,기흥
20110,5281,77,7.5,아시아나
20111,3462,2,10.0,88
20112,4969,16,10.0,기흥
20113,3016,26,7.5,뉴스프링빌
20114,4969,83,10.0,양지파인
20115,4969,68,10.0,스카이밸리
20116,4865,15,8.0,금강
20117,3853,80,9.0,안성베네스트
20118,2554,65,8.0,솔트베이
20119,4689,44,10.0,몽베르
20120,729,85,10.0,에덴블루
20121,5745,69,7.0,신안
20122,5274,125,10.0,푸른솔포천
20123,1014,51,9.0,블루헤런
20124,799,2,8.0,88
20125,4533,68,8.0,스카이밸리
20126,2902,117,10.0,파주
20127,4711,39,6.0,리베라
20128,4193,129,3.0,한림광릉
20129,4631,77,8.0,아시아나
20130,5949,68,9.0,스카이밸리
20131,5241,79,8.5,안성
20132,1598,113,8.5,태광
20133,1588,51,7.5,블루헤런
20134,3769,125,10.0,푸른솔포천
20135,2452,82,10.0,양주
20136,3089,129,8.0,한림광릉
20137,3818,44,10.0,몽베르
20138,3818,51,10.0,블루헤런
20139,3500,85,10.0,에덴블루
20140,2952,16,7.5,기흥
20141,4566,113,6.5,태광
20142,145,51,10.0,블루헤런
20143,5321,117,9.5,파주
20144,840,34,8.5,레이크우드
20145,848,85,6.5,에덴블루
20146,848,83,10.0,양지파인
20147,848,129,10.0,한림광릉
20148,2836,2,7.5,88
20149,1000,68,8.0,스카이밸리
20150,1748,93,7.0,은화삼
20151,3067,16,9.5,기흥
20152,1159,79,9.0,안성
20153,2836,2,5.5,88
20154,4722,83,9.0,양지파인
20155,195,24,6.0,뉴서울
20156,226,16,8.5,기흥
20157,3935,16,10.0,기흥
20158,3576,58,10.0,서서울
20159,5154,64,9.5,솔모로
20160,5490,105,9.0,청평마이다스
20161,4522,83,6.0,양지파인
20162,4487,100,10.0,자유로
20163,2666,58,8.0,서서울
20164,5814,35,7.5,레이크힐스안성(P9)
20165,5329,2,10.0,88
20166,2237,113,8.5,태광
20167,2244,16,10.0,기흥
20168,919,35,4.0,레이크힐스안성(P9)
20169,5121,10,8.0,골프존카운티안성H
20170,4085,83,7.0,양지파인
20171,5297,112,9.5,타이거
20172,4790,129,9.5,한림광릉
20173,5267,16,9.0,기흥
20174,3679,91,4.5,용인
20175,4358,83,9.5,양지파인
20176,4358,66,10.0,수원
20177,1612,16,9.0,기흥
20178,3710,15,8.0,금강
20179,2412,58,10.0,서서울
20180,535,122,10.0,포천아도니스
20181,336,68,8.0,스카이밸리
20182,243,9,10.0,골드
20183,1099,16,9.5,기흥
20184,3867,16,10.0,기흥
20185,5548,26,8.0,뉴스프링빌
20186,1091,122,4.0,포천아도니스
20187,3004,15,10.0,금강
20188,3004,14,10.0,글렌로스(P9)
20189,3004,15,9.5,금강
20190,3555,93,8.0,은화삼
20191,599,107,10.0,캐슬파인
20192,230,2,10.0,88
20193,3278,9,8.5,골드
20194,505,93,10.0,은화삼
20195,3080,24,9.5,뉴서울
20196,4140,64,10.0,솔모로
20197,817,51,10.0,블루헤런
20198,3009,24,6.5,뉴서울
20199,3009,15,10.0,금강
20200,574,72,9.0,써닝포인트
20201,1118,126,7.5,프리스틴밸리
20202,1118,86,8.0,여주
20203,2191,77,5.5,아시아나
20204,2191,77,7.5,아시아나
20205,2191,77,7.5,아시아나
20206,4328,66,9.0,수원
20207,4328,66,8.0,수원
20208,1388,72,10.0,써닝포인트
20209,2400,9,10.0,골드
20210,722,75,7.0,아리지
20211,1466,83,10.0,양지파인
20212,1787,135,6.0,해솔리아
20213,1787,91,7.0,용인
20214,4822,72,7.0,써닝포인트
20215,1168,58,8.5,서서울
20216,3302,83,7.0,양지파인
20217,4498,77,10.0,아시아나
20218,3912,68,8.0,스카이밸리
20219,605,64,7.0,솔모로
20220,2147,51,8.5,블루헤런
20221,5689,68,10.0,스카이밸리
20222,2147,122,7.5,포천아도니스
20223,3465,87,10.0,여주신라
20224,3023,58,9.5,서서울
20225,2632,83,9.0,양지파인
20226,3465,79,10.0,안성
20227,2147,106,5.5,캐슬렉스
20228,4789,68,8.5,스카이밸리
20229,1698,122,10.0,포천아도니스
20230,3908,87,9.0,여주신라
20231,230,2,10.0,88
20232,2338,80,7.0,안성베네스트
20233,3943,77,10.0,아시아나
20234,2803,93,10.0,은화삼
20235,4024,1,7.5,360도
20236,3804,77,10.0,아시아나
20237,3804,77,10.0,아시아나
20238,3455,72,10.0,써닝포인트
20239,1899,24,10.0,뉴서울
20240,2054,86,10.0,여주
20241,5198,64,9.5,솔모로
20242,3616,24,8.0,뉴서울
20243,283,117,9.0,파주
20244,5244,75,10.0,아리지
20245,134,86,10.0,여주
20246,4835,80,6.5,안성베네스트
20247,4627,87,10.0,여주신라
20248,3238,68,10.0,스카이밸리
20249,775,70,10.0,신안(P9)
20250,5061,72,8.0,써닝포인트
20251,4805,83,10.0,양지파인
20252,1154,102,9.5,중부
20253,2292,112,10.0,타이거
20254,5012,9,7.0,골드
20255,3982,82,10.0,양주
20256,5012,106,5.0,캐슬렉스
20257,4019,93,3.0,은화삼
20258,2280,79,10.0,안성
20259,2554,9,10.0,골드
20260,4306,79,10.0,안성
20261,4917,11,9.0,골프존카운티안성W
20262,5378,96,9.0,이포
20263,1937,72,10.0,써닝포인트
20264,2186,15,9.5,금강
20265,799,66,8.5,수원
20266,1099,79,9.0,안성
20267,3067,72,9.0,써닝포인트
20268,2048,119,7.0,포레스트힐
20269,3332,80,8.5,안성베네스트
20270,3067,108,9.0,코리아
20271,5460,125,9.5,푸른솔포천
20272,3947,64,10.0,솔모로
20273,4348,96,4.5,이포
20274,3991,21,10.0,남양주(P9)
20275,3209,96,4.5,이포
20276,3851,68,10.0,스카이밸리
20277,62,87,10.0,여주신라
20278,3619,68,9.5,스카이밸리
20279,4911,93,6.5,은화삼
20280,1919,68,10.0,스카이밸리
20281,4348,93,10.0,은화삼
20282,394,15,9.0,금강
20283,230,2,10.0,88
20284,1497,78,10.0,아일랜드
20285,4348,96,6.0,이포
20286,840,73,10.0,썬힐
20287,5967,93,10.0,은화삼
20288,3544,15,10.0,금강
20289,843,58,9.5,서서울
20290,702,26,8.0,뉴스프링빌
20291,4302,10,9.0,골프존카운티안성H
20292,3321,73,6.5,썬힐
20293,1904,79,10.0,안성
20294,486,66,8.5,수원
20295,486,16,9.5,기흥
20296,486,24,9.0,뉴서울
20297,623,106,7.0,캐슬렉스
20298,230,6,10.0,강남300
20299,5386,72,8.0,써닝포인트
20300,2841,82,7.5,양주
20301,4184,56,8.5,사우스스프링스
20302,1483,15,9.0,금강
20303,4341,80,10.0,안성베네스트
20304,3852,93,10.0,은화삼
20305,1082,128,10.0,필로스
20306,3199,73,9.0,썬힐
20307,5088,14,8.5,글렌로스(P9)
20308,2094,80,10.0,안성베네스트
20309,2314,60,8.5,서원힐스
20310,2281,129,6.5,한림광릉
20311,4261,64,10.0,솔모로
20312,2717,68,7.5,스카이밸리
20313,1028,15,8.5,금강
20314,3344,117,9.0,파주
20315,476,79,9.0,안성
20316,476,93,5.5,은화삼
20317,4754,66,7.0,수원
20318,2555,16,6.5,기흥
20319,2828,24,10.0,뉴서울
20320,1444,120,10.0,포레스트힐(P6)
20321,2578,16,10.0,기흥
20322,3312,83,7.0,양지파인
20323,1503,78,10.0,아일랜드
20324,5865,80,6.0,안성베네스트
20325,6058,78,10.0,아일랜드
20326,3777,78,10.0,아일랜드
20327,6058,65,10.0,솔트베이
20328,801,125,10.0,푸른솔포천
20329,3943,72,9.5,써닝포인트
20330,3943,56,8.0,사우스스프링스
20331,1375,118,7.5,페럼
20332,4963,83,10.0,양지파인
20333,2888,15,10.0,금강
20334,417,80,8.5,안성베네스트
20335,747,68,9.5,스카이밸리
20336,1467,15,8.5,금강
20337,2116,58,10.0,서서울
20338,3696,32,8.5,레이크사이드
20339,3523,53,10.0,비에이비스타퍼블릭
20340,1249,113,8.5,태광
20341,2945,66,10.0,수원
20342,2945,32,10.0,레이크사이드
20343,2945,80,10.0,안성베네스트
20344,3199,129,9.0,한림광릉
20345,3287,75,8.5,아리지
20346,3842,1,10.0,360도
20347,1416,6,3.5,강남300
20348,3991,34,8.5,레이크우드
20349,3135,15,10.0,금강
20350,4324,129,6.5,한림광릉
20351,4019,15,10.0,금강
20352,4019,15,10.0,금강
20353,817,122,2.0,포천아도니스
20354,2048,86,7.0,여주
20355,5042,107,9.5,캐슬파인
20356,2048,60,6.5,서원힐스
20357,5672,80,9.5,안성베네스트
20358,794,85,7.5,에덴블루
20359,2938,2,10.0,88
20360,3089,15,8.5,금강
20361,3089,129,8.0,한림광릉
20362,5438,87,10.0,여주신라
20363,5009,77,10.0,아시아나
20364,1874,107,9.0,캐슬파인
20365,2766,73,9.0,썬힐
20366,744,80,9.5,안성베네스트
20367,230,2,10.0,88
20368,1769,12,8.5,골프클럽Q(구 안성Q)
20369,2102,125,10.0,푸른솔포천
20370,1895,93,8.0,은화삼
20371,4715,118,10.0,페럼
20372,2239,64,10.0,솔모로
20373,5685,24,9.5,뉴서울
20374,5386,137,8.5,화성상록
20375,465,106,6.5,캐슬렉스
20376,2687,53,9.5,비에이비스타퍼블릭
20377,1995,24,7.5,뉴서울
20378,897,16,10.0,기흥
20379,5815,93,9.5,은화삼
20380,1342,93,10.0,은화삼
20381,2016,14,9.5,글렌로스(P9)
20382,5956,15,9.5,금강
20383,4848,77,10.0,아시아나
20384,4848,86,10.0,여주
20385,5038,107,6.5,캐슬파인
20386,1178,68,10.0,스카이밸리
20387,4346,10,10.0,골프존카운티안성H
20388,1921,15,10.0,금강
20389,3991,66,8.0,수원
20390,4899,51,10.0,블루헤런
20391,3970,72,10.0,써닝포인트
20392,2481,24,9.5,뉴서울
20393,3408,129,5.0,한림광릉
20394,5383,68,6.0,스카이밸리
20395,3550,16,7.0,기흥
20396,3819,80,10.0,안성베네스트
20397,2209,53,10.0,비에이비스타퍼블릭
20398,4173,68,9.0,스카이밸리
20399,2248,15,8.0,금강
20400,2253,35,6.0,레이크힐스안성(P9)
20401,5663,10,8.0,골프존카운티안성H
20402,2021,113,10.0,태광
20403,2021,16,10.0,기흥
20404,5956,112,9.5,타이거
20405,2513,72,10.0,써닝포인트
20406,5956,129,8.5,한림광릉
20407,466,15,9.5,금강
20408,3156,120,10.0,포레스트힐(P6)
20409,4262,65,8.0,솔트베이
20410,3818,15,10.0,금강
20411,4992,19,10.0,남서울
20412,5627,35,9.0,레이크힐스안성(P9)
20413,1746,86,9.5,여주
20414,1080,52,10.0,비에이비스타
20415,2514,15,9.0,금강
20416,3080,113,9.5,태광
20417,1591,107,8.5,캐슬파인
20418,1591,73,9.0,썬힐
20419,4793,83,8.0,양지파인
20420,3064,68,9.0,스카이밸리
20421,5751,65,10.0,솔트베이
20422,2005,78,10.0,아일랜드
20423,2713,80,9.5,안성베네스트
20424,2314,15,9.5,금강
20425,6031,75,6.5,아리지
20426,3939,40,6.5,리앤리
20427,6018,9,9.0,골드
20428,4248,9,9.5,골드
20429,1603,129,10.0,한림광릉
20430,3199,1,9.5,360도
20431,5630,66,6.0,수원
20432,1820,118,10.0,페럼
20433,3455,72,10.0,써닝포인트
20434,3410,51,9.0,블루헤런
20435,5776,120,10.0,포레스트힐(P6)
20436,5776,120,10.0,포레스트힐(P6)
20437,1249,108,8.5,코리아
20438,3203,58,8.0,서서울
20439,503,16,8.0,기흥
20440,4833,77,9.0,아시아나
20441,3991,122,9.5,포천아도니스
20442,109,75,5.5,아리지
20443,3733,80,9.0,안성베네스트
20444,536,15,9.5,금강
20445,5779,58,8.5,서서울
20446,3978,100,10.0,자유로
20447,2175,112,10.0,타이거
20448,2175,112,10.0,타이거
20449,2764,93,8.0,은화삼
20450,1783,75,10.0,아리지
20451,1783,15,8.5,금강
20452,1783,77,10.0,아시아나
20453,3313,26,8.0,뉴스프링빌
20454,1966,129,8.0,한림광릉
20455,6052,15,8.0,금강
20456,2015,2,9.5,88
20457,2054,93,10.0,은화삼
20458,1995,83,6.5,양지파인
20459,5133,51,6.5,블루헤런
20460,789,80,7.0,안성베네스트
20461,115,40,10.0,리앤리
20462,4363,107,10.0,캐슬파인
20463,2672,16,9.0,기흥
20464,4076,112,9.0,타이거
20465,2226,85,8.0,에덴블루
20466,2483,68,9.5,스카이밸리
20467,4631,80,8.0,안성베네스트
20468,5428,117,7.0,파주
20469,3508,73,10.0,썬힐
20470,3164,80,10.0,안성베네스트
20471,2464,129,3.0,한림광릉
20472,5123,129,6.0,한림광릉
20473,2050,68,6.5,스카이밸리
20474,1096,108,8.5,코리아
20475,5417,32,10.0,레이크사이드
20476,3611,9,8.0,골드
20477,5417,68,10.0,스카이밸리
20478,4794,108,9.0,코리아
20479,3411,15,10.0,금강
20480,4794,14,9.0,글렌로스(P9)
20481,167,134,8.0,한원
20482,3825,83,6.5,양지파인
20483,3201,16,9.0,기흥
20484,4794,77,8.5,아시아나
20485,5553,122,10.0,포천아도니스
20486,3201,16,8.5,기흥
20487,671,16,10.0,기흥
20488,3470,97,10.0,일동레이크
20489,2861,26,10.0,뉴스프링빌
20490,2390,32,8.0,레이크사이드
20491,4851,53,8.0,비에이비스타퍼블릭
20492,2400,129,8.5,한림광릉
20493,5439,24,8.0,뉴서울
20494,583,16,8.0,기흥
20495,4477,113,6.5,태광
20496,4992,73,10.0,썬힐
20497,5672,83,10.0,양지파인
20498,3889,10,10.0,골프존카운티안성H
20499,3661,34,7.0,레이크우드
20500,4002,93,9.0,은화삼
20501,4002,83,7.5,양지파인
20502,3410,58,10.0,서서울
20503,4140,83,8.5,양지파인
20504,729,14,10.0,글렌로스(P9)
20505,4140,82,9.0,양주
20506,3399,128,9.0,필로스
20507,4140,93,8.0,은화삼
20508,3463,68,9.5,스카이밸리
20509,2514,15,9.0,금강
20510,230,2,10.0,88
20511,3199,51,9.5,블루헤런
20512,1028,80,8.5,안성베네스트
20513,4355,119,10.0,포레스트힐
20514,3857,58,9.0,서서울
20515,4408,2,5.5,88
20516,692,93,8.5,은화삼
20517,1557,68,8.0,스카이밸리
20518,2619,83,7.5,양지파인
20519,2107,35,10.0,레이크힐스안성(P9)
20520,165,83,10.0,양지파인
20521,4421,16,10.0,기흥
20522,2974,136,7.0,화성(P9)
20523,3576,112,8.0,타이거
20524,3409,80,9.5,안성베네스트
20525,3147,68,10.0,스카이밸리
20526,2088,93,5.0,은화삼
20527,2088,80,7.0,안성베네스트
20528,2088,113,8.0,태광
20529,2088,80,9.0,안성베네스트
20530,230,9,10.0,골드
20531,3335,32,9.0,레이크사이드
20532,1504,83,10.0,양지파인
20533,5265,16,10.0,기흥
20534,388,58,4.5,서서울
20535,4464,2,7.0,88
20536,5444,67,7.0,스마트KU
20537,2494,68,9.5,스카이밸리
20538,1991,16,10.0,기흥
20539,617,2,8.5,88
20540,480,136,8.5,화성(P9)
20541,5956,122,10.0,포천아도니스
20542,5956,117,10.0,파주
20543,480,120,9.5,포레스트힐(P6)
20544,4700,15,10.0,금강
20545,2560,39,8.5,리베라
20546,1070,26,10.0,뉴스프링빌
20547,1070,16,9.0,기흥
20548,2528,51,9.0,블루헤런
20549,3978,68,10.0,스카이밸리
20550,2784,70,8.0,신안(P9)
20551,1501,118,10.0,페럼
20552,2394,16,8.0,기흥
20553,1501,85,8.0,에덴블루
20554,2394,19,8.5,남서울
20555,2713,127,8.5,플라자용인
20556,589,137,9.5,화성상록
20557,5345,78,10.0,아일랜드
20558,2713,80,8.5,안성베네스트
20559,3399,126,9.5,프리스틴밸리
20560,4927,68,10.0,스카이밸리
20561,5403,1,9.0,360도
20562,1939,83,7.0,양지파인
20563,5763,112,6.5,타이거
20564,4973,10,10.0,골프존카운티안성H
20565,2214,122,10.0,포천아도니스
20566,2841,126,8.0,프리스틴밸리
20567,1789,15,9.0,금강
20568,1327,68,9.5,스카이밸리
20569,1327,72,9.5,써닝포인트
20570,2088,72,10.0,써닝포인트
20571,2539,125,10.0,푸른솔포천
20572,794,15,10.0,금강
20573,2797,129,6.5,한림광릉
20574,2509,9,10.0,골드
20575,3097,73,7.5,썬힐
20576,5115,117,7.5,파주
20577,3255,129,9.0,한림광릉
20578,4636,51,9.0,블루헤런
20579,4166,72,10.0,써닝포인트
20580,464,68,10.0,스카이밸리
20581,4632,70,10.0,신안(P9)
20582,3734,93,10.0,은화삼
20583,4356,72,10.0,써닝포인트
20584,5411,26,9.0,뉴스프링빌
20585,535,82,9.5,양주
20586,3066,67,7.0,스마트KU
20587,5653,24,10.0,뉴서울
20588,2578,2,10.0,88
20589,230,6,10.0,강남300
20590,2562,75,8.5,아리지
20591,4632,70,10.0,신안(P9)
20592,4154,68,10.0,스카이밸리
20593,3399,32,9.0,레이크사이드
20594,2841,118,7.5,페럼
20595,3364,21,6.0,남양주(P9)
20596,3819,35,10.0,레이크힐스안성(P9)
20597,5199,15,9.0,금강
20598,775,70,10.0,신안(P9)
20599,1208,26,10.0,뉴스프링빌
20600,1896,15,9.5,금강
20601,1316,80,8.0,안성베네스트
